country,date,proportion_alpha,proportion_delta,proportion_original
Austria,2020-06-02,0,0,1
Austria,2020-06-03,0,0,1
Austria,2020-06-04,0,0,1
Austria,2020-06-05,0,0,1
Austria,2020-06-06,0,0,1
Austria,2020-06-07,0,0,1
Austria,2020-06-08,0,0,1
Austria,2020-06-09,0,0,1
Austria,2020-06-10,0,0,1
Austria,2020-06-11,0,0,1
Austria,2020-06-12,0,0,1
Austria,2020-06-13,0,0,1
Austria,2020-06-14,0,0,1
Austria,2020-06-15,0,0,1
Austria,2020-06-16,0,0,1
Austria,2020-06-17,0,0,1
Austria,2020-06-18,0,0,1
Austria,2020-06-19,0,0,1
Austria,2020-06-20,0,0,1
Austria,2020-06-21,0,0,1
Austria,2020-06-22,0,0,1
Austria,2020-06-23,0,0,1
Austria,2020-06-24,0,0,1
Austria,2020-06-25,0,0,1
Austria,2020-06-26,0,0,1
Austria,2020-06-27,0,0,1
Austria,2020-06-28,0,0,1
Austria,2020-06-29,0,0,1
Austria,2020-06-30,0,0,1
Austria,2020-07-01,0,0,1
Austria,2020-07-02,0,0,1
Austria,2020-07-03,0,0,1
Austria,2020-07-04,0,0,1
Austria,2020-07-05,0,0,1
Austria,2020-07-06,0,0,1
Austria,2020-07-07,0,0,1
Austria,2020-07-08,0,0,1
Austria,2020-07-09,0,0,1
Austria,2020-07-10,0,0,1
Austria,2020-07-11,0,0,1
Austria,2020-07-12,0,0,1
Austria,2020-07-13,0,0,1
Austria,2020-07-14,0,0,1
Austria,2020-07-15,0,0,1
Austria,2020-07-16,0,0,1
Austria,2020-07-17,0,0,1
Austria,2020-07-18,0,0,1
Austria,2020-07-19,0,0,1
Austria,2020-07-20,0,0,1
Austria,2020-07-21,0,0,1
Austria,2020-07-22,0,0,1
Austria,2020-07-23,0,0,1
Austria,2020-07-24,0,0,1
Austria,2020-07-25,0,0,1
Austria,2020-07-26,0,0,1
Austria,2020-07-27,0,0,1
Austria,2020-07-28,0,0,1
Austria,2020-07-29,0,0,1
Austria,2020-07-30,0,0,1
Austria,2020-07-31,0,0,1
Austria,2020-08-01,0,0,1
Austria,2020-08-02,0,0,1
Austria,2020-08-03,0,0,1
Austria,2020-08-04,0,0,1
Austria,2020-08-05,0,0,1
Austria,2020-08-06,0,0,1
Austria,2020-08-07,0,0,1
Austria,2020-08-08,0,0,1
Austria,2020-08-09,0,0,1
Austria,2020-08-10,0,0,1
Austria,2020-08-11,0,0,1
Austria,2020-08-12,0,0,1
Austria,2020-08-13,0,0,1
Austria,2020-08-14,0,0,1
Austria,2020-08-15,0,0,1
Austria,2020-08-16,0,0,1
Austria,2020-08-17,0,0,1
Austria,2020-08-18,0,0,1
Austria,2020-08-19,0,0,1
Austria,2020-08-20,0,0,1
Austria,2020-08-21,0,0,1
Austria,2020-08-22,0,0,1
Austria,2020-08-23,0,0,1
Austria,2020-08-24,0,0,1
Austria,2020-08-25,0,0,1
Austria,2020-08-26,0,0,1
Austria,2020-08-27,0,0,1
Austria,2020-08-28,0,0,1
Austria,2020-08-29,0,0,1
Austria,2020-08-30,0,0,1
Austria,2020-08-31,0,0,1
Austria,2020-09-01,0,0,1
Austria,2020-09-02,0,0,1
Austria,2020-09-03,0,0,1
Austria,2020-09-04,0,0,1
Austria,2020-09-05,0,0,1
Austria,2020-09-06,0,0,1
Austria,2020-09-07,0,0,1
Austria,2020-09-08,0,0,1
Austria,2020-09-09,0,0,1
Austria,2020-09-10,0,0,1
Austria,2020-09-11,0,0,1
Austria,2020-09-12,0,0,1
Austria,2020-09-13,0,0,1
Austria,2020-09-14,0,0,1
Austria,2020-09-15,0,0,1
Austria,2020-09-16,0,0,1
Austria,2020-09-17,0,0,1
Austria,2020-09-18,0,0,1
Austria,2020-09-19,0,0,1
Austria,2020-09-20,0,0,1
Austria,2020-09-21,0,0,1
Austria,2020-09-22,0,0,1
Austria,2020-09-23,0,0,1
Austria,2020-09-24,0,0,1
Austria,2020-09-25,0,0,1
Austria,2020-09-26,0,0,1
Austria,2020-09-27,0,0,1
Austria,2020-09-28,0,0,1
Austria,2020-09-29,0,0,1
Austria,2020-09-30,0,0,1
Austria,2020-10-01,0,0,1
Austria,2020-10-02,0,0,1
Austria,2020-10-03,0,0,1
Austria,2020-10-04,0,0,1
Austria,2020-10-05,0,0,1
Austria,2020-10-06,0,0,1
Austria,2020-10-07,0,0,1
Austria,2020-10-08,0,0,1
Austria,2020-10-09,0,0,1
Austria,2020-10-10,0,0,1
Austria,2020-10-11,0,0,1
Austria,2020-10-12,0,0,1
Austria,2020-10-13,0,0,1
Austria,2020-10-14,0,0,1
Austria,2020-10-15,0,0,1
Austria,2020-10-16,0,0,1
Austria,2020-10-17,0,0,1
Austria,2020-10-18,0,0,1
Austria,2020-10-19,0,0,1
Austria,2020-10-20,0,0,1
Austria,2020-10-21,0,0,1
Austria,2020-10-22,0,0,1
Austria,2020-10-23,0,0,1
Austria,2020-10-24,0,0,1
Austria,2020-10-25,0,0,1
Austria,2020-10-26,0,0,1
Austria,2020-10-27,0,0,1
Austria,2020-10-28,0,0,1
Austria,2020-10-29,0.0189825724429621,0,0.981017427557038
Austria,2020-10-30,0.0196426807208817,0,0.980357319279118
Austria,2020-10-31,0.0203252683004713,0,0.979674731699529
Austria,2020-11-01,0.0210310670985262,0,0.978968932901474
Austria,2020-11-02,0.0217608304925209,0,0.978239169507479
Austria,2020-11-03,0.0225153337806173,0,0.977484666219383
Austria,2020-11-04,0.023295374638723,0,0.976704625361277
Austria,2020-11-05,0.0241017735733572,0,0.975898226426643
Austria,2020-11-06,0.0249353743689817,0,0.975064625631018
Austria,2020-11-07,0.0257970445283479,0,0.974202955471652
Austria,2020-11-08,0.0266876757042981,0,0.973312324295702
Austria,2020-11-09,0.0276081841213448,0,0.972391815878655
Austria,2020-11-10,0.028559510985225,0,0.971440489014775
Austria,2020-11-11,0.0295426228785022,0,0.970457377121498
Austria,2020-11-12,0.0305585121401524,0,0.969441487859848
Austria,2020-11-13,0.031608197226932,0,0.968391802773068
Austria,2020-11-14,0.0326927230541804,0,0.96730727694582
Austria,2020-11-15,0.0338131613135594,0,0.966186838686441
Austria,2020-11-16,0.0349706107650772,0,0.965029389234923
Austria,2020-11-17,0.0361661975005831,0,0.963833802499417
Austria,2020-11-18,0.0374010751757535,0,0.962598924824247
Austria,2020-11-19,0.0386764252074235,0,0.961323574792577
Austria,2020-11-20,0.0399934569329392,0,0.960006543067061
Austria,2020-11-21,0.0413534077280344,0,0.958646592271966
Austria,2020-11-22,0.0427575430795523,0,0.957242456920448
Austria,2020-11-23,0.0442071566091526,0,0.955792843390847
Austria,2020-11-24,0.0457035700439579,0,0.954296429956042
Austria,2020-11-25,0.047248133129915,0,0.952751866870085
Austria,2020-11-26,0.0488422234834564,0,0.951157776516544
Austria,2020-11-27,0.0504872463768713,0,0.949512753623129
Austria,2020-11-28,0.0521846344526136,0,0.947815365547386
Austria,2020-11-29,0.0539358473616004,0,0.9460641526384
Austria,2020-11-30,0.0557423713203865,0,0.944257628679613
Austria,2020-12-01,0.0576057185819396,0,0.94239428141806
Austria,2020-12-02,0.0595274268145887,0,0.940472573185411
Austria,2020-12-03,0.0615090583835803,0,0.93849094161642
Austria,2020-12-04,0.0635521995295496,0,0.93644780047045
Austria,2020-12-05,0.0656584594381061,0,0.934341540561894
Austria,2020-12-06,0.0678294691946418,0,0.932170530805358
Austria,2020-12-07,0.0700668806184015,0,0.929933119381598
Austria,2020-12-08,0.0723723649698122,0,0.927627635030188
Austria,2020-12-09,0.0747476115250515,0,0.925252388474948
Austria,2020-12-10,0.0771943260118503,0,0.92280567398815
Austria,2020-12-11,0.0797142289005765,0,0.920285771099424
Austria,2020-12-12,0.0823090535447333,0,0.917690946455267
Austria,2020-12-13,0.0849805441651384,0,0.915019455834862
Austria,2020-12-14,0.0877304536722237,0,0.912269546327776
Austria,2020-12-15,0.0905605413211276,0,0.909439458678872
Austria,2020-12-16,0.0934725701945264,0,0.906527429805474
Austria,2020-12-17,0.0964683045084944,6.51688811776872e-09,0.903531688974617
Austria,2020-12-18,0.099549506737083,7.24421651232198e-09,0.900450486018701
Austria,2020-12-19,0.102717934551774,8.05271963010264e-09,0.897282057395506
Austria,2020-12-20,0.105975337572502,8.95145711408388e-09,0.894024653476041
Austria,2020-12-21,0.10932345392755,9.95049972405718e-09,0.890676536121951
Austria,2020-12-22,0.112764006620306,1.10610421840305e-08,0.887235982318652
Austria,2020-12-23,0.11629869970165,1.22955286241497e-08,0.883701288002822
Austria,2020-12-24,0.119929214247565,1.36677920227736e-08,0.880070772084643
Austria,2020-12-25,0.123657204142535,1.51932092112146e-08,0.876342780664256
Austria,2020-12-26,0.12748429167027,1.68888731780391e-08,0.872515691440857
Austria,2020-12-27,0.131412062914469,1.87737846036746e-08,0.868587918311747
Austria,2020-12-28,0.135442062973447,2.0869064771552e-08,0.864557916157489
Austria,2020-12-29,0.139575790993821,2.31981922415442e-08,0.860424185807987
Austria,2020-12-30,0.14381469502975,2.57872659377314e-08,0.856185279182984
Austria,2020-12-31,0.148160166735713,2.86652975985021e-08,0.851839804598989
Austria,2021-01-01,0.152613535902329,3.18645368660219e-08,0.847386432233135
Austria,2021-01-02,0.157176064846312,3.54208326578333e-08,0.842823899732855
Austria,2021-01-03,0.161848942667359,3.93740348699094e-08,0.838151017958606
Austria,2021-01-04,0.166633279386445,4.37684409124126e-08,0.833366676845114
Austria,2021-01-05,0.171530099981829,4.86532920817784e-08,0.828469851364879
Austria,2021-01-06,0.17654033834086,5.40833253311746e-08,0.823459607575815
Austria,2021-01-07,0.181664831147518,6.01193866221544e-08,0.818335108733095
Austria,2021-01-08,0.186904311727488,6.68291127303493e-08,0.8130956214434
Austria,2021-01-09,0.192259403874397,7.42876891451099e-08,0.807740521837914
Austria,2021-01-10,0.1977306156827,8.25786925556525e-08,0.802269301738607
Austria,2021-01-11,0.203318333414438,9.1795027364098e-08,0.796681574790535
Austria,2021-01-12,0.209022815428865,1.02039966719373e-07,0.790977082531168
Austria,2021-01-13,0.21484418620555,1.13428309737154e-07,0.78515570036614
Austria,2021-01-14,0.2207824304931,1.26087667872909e-07,0.779217443419232
Austria,2021-01-15,0.226837387617057,1.40159894862291e-07,0.773162472223048
Austria,2021-01-16,0.233008745981768,1.55802676251864e-07,0.766991098215556
Austria,2021-01-17,0.239296037802096,1.73191296331335e-07,0.760703789006608
Austria,2021-01-18,0.245698634101705,1.92520602266343e-07,0.754301173377693
Austria,2021-01-19,0.252215740015277,2.14007187440468e-07,0.747784045977536
Austria,2021-01-20,0.258846390432417,2.37891818471408e-07,0.741153371675764
Austria,2021-01-21,0.265589446021087,2.64442133096668e-07,0.73441028953678
Austria,2021-01-22,0.27244358966821,2.93955639159174e-07,0.727556116376151
Austria,2021-01-23,0.279407323374608,3.2676304829709e-07,0.720592349862344
Austria,2021-01-24,0.286478965640529,3.63231981692428e-07,0.713520671127489
Austria,2021-01-25,0.293656649376866,4.0377108940189e-07,0.706342946852045
Austria,2021-01-26,0.300938320375583,4.48834629427579e-07,0.699061230789788
Austria,2021-01-27,0.308321736370943,4.98927557836351e-07,0.691677764701499
Austria,2021-01-28,0.315804466720829,5.54611186962844e-07,0.684194978667984
Austria,2021-01-29,0.323383892734761,6.16509475096252e-07,0.676615490755764
Austria,2021-01-30,0.331057208672207,6.85316018126406e-07,0.668942106011775
Austria,2021-01-31,0.338821423431362,7.6180182148973e-07,0.661177814766816
Austria,2021-02-01,0.346673362944876,8.46823939498284e-07,0.653325790231185
Austria,2021-02-02,0.354609673294936,9.41335078853403e-07,0.645389385369985
Austria,2021-02-03,0.362626824555834,1.04639427394809e-06,0.637372129049892
Austria,2021-02-04,0.370721115367518,1.16317875357044e-06,0.629277721453729
Austria,2021-02-05,0.378888678238873,1.29299713196834e-06,0.621110028763995
Austria,2021-02-06,0.387125485574503,1.4373040720731e-06,0.612873077121425
Austria,2021-02-07,0.395427356413665,1.59771658517246e-06,0.60457104586975
Austria,2021-02-08,0.403789963864893,1.77603214965641e-06,0.596208260102958
Austria,2021-02-09,0.4122088432146,1.97424885183784e-06,0.587789182536548
Austria,2021-02-10,0.420679400682843,2.19458777450162e-06,0.579318404729382
Austria,2021-02-11,0.429196922794331,2.43951788401528e-06,0.570800637687785
Austria,2021-02-12,0.437756586327886,2.71178369482147e-06,0.562240701888419
Austria,2021-02-13,0.446353468802819,3.01443602124332e-06,0.55364351676116
Austria,2021-02-14,0.454982559456294,3.35086616111266e-06,0.545014089677545
Austria,2021-02-15,0.463638770661589,3.72484389416899e-06,0.536357504494517
Austria,2021-02-16,0.472316949733461,4.14055972090007e-06,0.527678909706818
Austria,2021-02-17,0.481011891063483,4.6026718149835e-06,0.518983506264702
Austria,2021-02-18,0.489718348525358,5.11635821527239e-06,0.510276535116427
Austria,2021-02-19,0.49843104808787,5.687374841937e-06,0.501563264537288
Austria,2021-02-20,0.507144700571322,6.32211998658401e-06,0.492848977308692
Austria,2021-02-21,0.51585401448201,7.02770599865433e-06,0.484138957811991
Austria,2021-02-22,0.52455370885864,7.81203897095713e-06,0.475438479102389
Austria,2021-02-23,0.533238526064448,8.6839073167333e-06,0.466752790028235
Austria,2021-02-24,0.541903244459292,9.65308023015226e-06,0.458087102460478
Austria,2021-02-25,0.550542690887026,1.07304171327432e-05,0.449446578695841
Austria,2021-02-26,0.559151752915098,1.19279893311777e-05,0.440836319095571
Austria,2021-02-27,0.567725390765476,1.32592152484216e-05,0.432261350019276
Austria,2021-02-28,0.576258648878689,1.47390107420884e-05,0.423726612110569
Austria,2021-03-01,0.584746667055928,1.63839561925266e-05,0.41523694898788
Austria,2021-03-02,0.593184691127737,1.82124822306566e-05,0.406797096390033
Austria,2021-03-03,0.601568083101836,2.02450761838956e-05,0.39841167182198
Austria,2021-03-04,0.609892330746922,2.25045115500035e-05,0.390085164741528
Austria,2021-03-05,0.618153056573911,2.50161030658958e-05,0.381821927323023
Austria,2021-03-06,0.626346026180943,2.78079902242587e-05,0.373626165828833
Austria,2021-03-07,0.634467155933466,3.09114524083167e-05,0.365501932614125
Austria,2021-03-08,0.642512519955859,3.43612591678478e-05,0.357453118784973
Austria,2021-03-09,0.650478356416226,3.81960595513984e-05,0.349483447524223
Austria,2021-03-10,0.658361073091192,4.24588148449263e-05,0.341596468093963
Austria,2021-03-11,0.666157252202625,4.71972795505632e-05,0.333795550517825
Austria,2021-03-12,0.673863654523267,5.24645359761248e-05,0.326083880940757
Austria,2021-03-13,0.681477222753081,5.83195884022681e-05,0.318464457658517
Austria,2021-03-14,0.688995084172804,6.48280234562687e-05,0.31094008780374
Austria,2021-03-15,0.696414552585598,7.2062744056453e-05,0.303513384670346
Austria,2021-03-16,0.703733129561858,8.0104785107292e-05,0.296186765653034
Austria,2021-03-17,0.710948505006053,8.90442200308097e-05,0.288962450773916
Austria,2021-03-18,0.718058557068,9.89811682249747e-05,0.281842461763776
Austria,2021-03-19,0.725061351424142,0.00011002691465479,0.274828621661203
Austria,2021-03-20,0.731955139957194,0.000122305154018688,0.267922554888787
Austria,2021-03-21,0.738738358864953,0.000135953373304517,0.261125687761742
Austria,2021-03-22,0.745409626231166,0.000151124388070204,0.254439249380764
Austria,2021-03-23,0.751967739092988,0.000167988049469755,0.247864272857542
Austria,2021-03-24,0.758411670040958,0.000186733140912848,0.241401596818129
Austria,2021-03-25,0.764740563388332,0.000207569485314826,0.235051867126353
Austria,2021-03-26,0.770953730947295,0.000230730286183952,0.228815538766521
Austria,2021-03-27,0.777050647449863,0.000256474728327022,0.22269287782181
Austria,2021-03-28,0.783030945651276,0.000285090866757299,0.216683963481967
Austria,2021-03-29,0.788894411153433,0.000316898835486954,0.21078869001108
Austria,2021-03-30,0.794640976985347,0.000352254411308612,0.205006768603345
Austria,2021-03-31,0.800270717976815,0.000391552971448395,0.199337729051736
Austria,2021-04-01,0.805783844960533,0.000435233888139332,0.193780921151328
Austria,2021-04-02,0.811180698836645,0.000483785407755073,0.1883355157556
Austria,2021-04-03,0.816461744532423,0.000537750067197185,0.18300050540038
Austria,2021-04-04,0.82162756488824,0.000597730705785086,0.177774704405975
Austria,2021-04-05,0.826678854499421,0.000664397136997395,0.172656748363582
Austria,2021-04-06,0.831616413541843,0.000738493551100324,0.167645092907057
Austria,2021-04-07,0.836441141607409,0.000820846727016355,0.162738011665575
Austria,2021-04-08,0.84115403157369,0.000912375139778487,0.157933593286532
Austria,2021-04-09,0.845756163530193,0.00101409905862418,0.153229737411183
Austria,2021-04-10,0.850248698781869,0.00112715174024811,0.148624149477883
Austria,2021-04-11,0.854632873948602,0.00125279183198902,0.14411433421941
Austria,2021-04-12,0.85890999517763,0.00139241711079979,0.13969758771157
Austria,2021-04-13,0.863081432484025,0.00154757969575912,0.135370987820216
Austria,2021-04-14,0.867148614232618,0.00172000288462768,0.131131382882754
Austria,2021-04-15,0.871113021773085,0.00191159977851343,0.126975378448402
Austria,2021-04-16,0.874976184238245,0.00212449387304389,0.122899321888712
Austria,2021-04-17,0.878739673514102,0.0023610418094647,0.118899284676433
Austria,2021-04-18,0.88240509938866,0.00262385849466701,0.114971042116673
Austria,2021-04-19,0.885974104885139,0.00291584481510485,0.111110050299756
Austria,2021-04-20,0.889448361783933,0.00324021818563494,0.107311420030432
Austria,2021-04-21,0.892829566336389,0.0036005461901427,0.103569887473468
Austria,2021-04-22,0.896119435172371,0.00400078358593534,0.0998797812416936
Austria,2021-04-23,0.899319701402505,0.00444531295767058,0.096234985639825
Austria,2021-04-24,0.902432110915042,0.00493898931825112,0.0926288997667066
Austria,2021-04-25,0.905458418866407,0.00548718896263727,0.0890543921709555
Austria,2021-04-26,0.908400386363665,0.00609586288463355,0.0855037507517011
Austria,2021-04-27,0.911259777336477,0.00677159506479222,0.0819686275987306
Austria,2021-04-28,0.914038355595431,0.00752166592766623,0.0784399784769027
Austria,2021-04-29,0.916737882073098,0.00835412124630288,0.0749079966805992
Austria,2021-04-30,0.91936011224366,0.00927784673813197,0.0713620410182081
Austria,2021-05-01,0.921906793716538,0.0103026485456834,0.067790557737779
Austria,2021-05-02,0.924379663999081,0.0114393397235773,0.0641809962773417
Austria,2021-05-03,0.926780448423085,0.0126998327548673,0.0605197188220474
Austria,2021-05-04,0.929110858229653,0.0140972379891123,0.056791903781235
Austria,2021-05-05,0.931372588806721,0.0156459677245511,0.0529814434687276
Austria,2021-05-06,0.933567318073436,0.0173618454395384,0.0490708364870253
Austria,2021-05-07,0.935696705005441,0.0192622194050197,0.0450410755895387
Austria,2021-05-08,0.937762388295094,0.0213660795704395,0.0408715321344665
Austria,2021-05-09,0.93976598514059,0.0236941761995097,0.0365398386599006
Austria,2021-05-10,0.941709090157984,0.0262691382287491,0.0320217716132665
Austria,2021-05-11,0.94359327441013,0.0291155887198213,0.0272911368700483
Austria,2021-05-12,0.945420084546613,0.0322602540666195,0.0223196613867673
Austria,2021-05-13,0.947191042048849,0.0357320627920713,0.01707689515908
Austria,2021-05-14,0.94890764257461,0.0395622288238212,0.0115301286015689
Austria,2021-05-15,0.950571355396368,0.0437843130742369,0.00564433152939541
Austria,2021-05-16,0.951565744020905,0.0484342559790952,6.93889390390723e-18
Austria,2021-05-17,0.946449627606632,0.0535503723933681,-4.16333634234434e-17
Austria,2021-05-18,0.940826701059811,0.0591732989401889,-4.16333634234434e-17
Austria,2021-05-19,0.934654117380649,0.0653458826193509,-1.38777878078145e-17
Austria,2021-05-20,0.927887001711172,0.0721129982888276,2.77555756156289e-17
Austria,2021-05-21,0.92047871834893,0.07952128165107,-4.16333634234434e-17
Austria,2021-05-22,0.912381236246828,0.0876187637531716,4.16333634234434e-17
Austria,2021-05-23,0.903545607070131,0.0964543929298695,-4.16333634234434e-17
Austria,2021-05-24,0.893922569201695,0.106077430798305,1.38777878078145e-17
Austria,2021-05-25,0.883463289401501,0.116536710598499,4.16333634234434e-17
Austria,2021-05-26,0.872120250877416,0.127879749122584,-2.77555756156289e-17
Austria,2021-05-27,0.859848292060651,0.140151707939349,-5.55111512312578e-17
Austria,2021-05-28,0.846605794192437,0.153394205807563,-5.55111512312578e-17
Austria,2021-05-29,0.83235600779444,0.16764399220556,-2.77555756156289e-17
Austria,2021-05-30,0.817068498229067,0.182931501770933,0
Austria,2021-05-31,0.800720679068628,0.199279320931372,0
Austria,2021-06-01,0.783299389349104,0.216700610650896,-2.77555756156289e-17
Austria,2021-06-02,0.76480245774524,0.23519754225476,0
Austria,2021-06-03,0.745240184339242,0.254759815660759,0
Austria,2021-06-04,0.724636660316208,0.275363339683792,0
Austria,2021-06-05,0.703030839149073,0.296969160850927,5.55111512312578e-17
Austria,2021-06-06,0.680477271217157,0.319522728782843,0
Austria,2021-06-07,0.657046418743112,0.342953581256888,0
Austria,2021-06-08,0.632824480409108,0.367175519590892,-5.55111512312578e-17
Austria,2021-06-09,0.607912675308906,0.392087324691095,0
Austria,2021-06-10,0.58242596338794,0.41757403661206,5.55111512312578e-17
Austria,2021-06-11,0.556491212587506,0.443508787412494,-5.55111512312578e-17
Austria,2021-06-12,0.530244858946399,0.469755141053601,0
Austria,2021-06-13,0.503830141592243,0.496169858407757,0
Austria,2021-06-14,0.477394026202369,0.522605973797631,0
Austria,2021-06-15,0.451083954625865,0.548916045374135,0
Austria,2021-06-16,0.425044572132076,0.574955427867924,0
Austria,2021-06-17,0.399414585539633,0.600585414460367,0
Austria,2021-06-18,0.374323895067845,0.625676104932155,0
Austria,2021-06-19,0.349891121389937,0.650108878610063,0
Austria,2021-06-20,0.326221619563128,0.673778380436872,0
Austria,2021-06-21,0.303406036618497,0.696593963381503,0
Austria,2021-06-22,0.281519433293556,0.718480566706444,0
Austria,2021-06-23,0.260620956160007,0.739379043839993,0
Austria,2021-06-24,0.2407540170782,0.7592459829218,0
Austria,2021-06-25,0.221946914421345,0.778053085578655,0
Austria,2021-06-26,0.204213815764402,0.795786184235598,0
Austria,2021-06-27,0.18755601468423,0.81244398531577,0
Austria,2021-06-28,0.171963374167367,0.828036625832633,0
Austria,2021-06-29,0.157415874559893,0.842584125440107,0
Austria,2021-06-30,0.143885193463386,0.856114806536614,0
Austria,2021-07-01,0.131336256908628,0.868663743091372,0
Austria,2021-07-02,0.119728714105844,0.880271285894156,0
Austria,2021-07-03,0.109018300920127,0.890981699079873,0
Austria,2021-07-04,0.0991580691028685,0.900841930897131,0
Austria,2021-07-05,0.0900994686777935,0.909900531322207,0
Austria,2021-07-06,0.081793279453912,0.918206720546088,0
Austria,2021-07-07,0.0741903943518923,0.925809605648108,0
Austria,2021-07-08,0.067242462174318,0.932757537825682,0
Austria,2021-07-09,0.0609024008133096,0.93909759918669,0
Austria,2021-07-10,0.0551247939133416,0.944875206086658,0
Austria,2021-07-11,0.0498661849519475,0.950133815048052,0
Austria,2021-07-12,0.0450852828172496,0.95491471718275,0
Austria,2021-07-13,0.0407430924752574,0.959256907524743,0
Austria,2021-07-14,0.0368029834253516,0.963197016574648,0
Austria,2021-07-15,0.0332307074974689,0.966769292502531,0
Austria,2021-07-16,0.0299943762729211,0.970005623727079,0
Austria,2021-07-17,0.0270644071049923,0.972935592895008,0
Austria,2021-07-18,0.0244134454413134,0.975586554558687,0
Austria,2021-07-19,0.0220162699514085,0.977983730048592,0
Austria,2021-07-20,0.0198496858664602,0.98015031413354,0
Austria,2021-07-21,0.0178924109578489,0.982107589042151,0
Austria,2021-07-22,0.0161249577205487,0.983875042279451,0
Austria,2021-07-23,0.0145295145844607,0.985470485415539,0
Austria,2021-07-24,0.0130898283445049,0.986910171655495,0
Austria,2021-07-25,0.0117910894693651,0.988208910530635,0
Austria,2021-07-26,0.0106198215086043,0.989380178491396,0
Austria,2021-07-27,0.0095637754574055,0.990436224542595,0
Austria,2021-07-28,0.00861182964676288,0.991388170353237,0
Austria,2021-07-29,0.00775389549441419,0.992246104505586,0
Austria,2021-07-30,0.0069808292690019,0.993019170730998,0
Austria,2021-07-31,0.00628434987861826,0.993715650121382,0
Austria,2021-08-01,0.00565696258781812,0.994343037412182,0
Austria,2021-08-02,0.00509188848811526,0.994908111511885,0
Austria,2021-08-03,0.00458299949057384,0.995417000509426,0
Austria,2021-08-04,0.00412475857085304,0.995875241429147,0
Austria,2021-08-05,0.00371216497316473,0.996287835026835,0
Austria,2021-08-06,0.00334070406695541,0.996659295933045,0
Austria,2021-08-07,0.00300630154610893,0.996993698453891,0
Austria,2021-08-08,0.00270528166301032,0.99729471833699,0
Austria,2021-08-09,0.00243432919720199,0.997565670802798,0
Austria,2021-08-10,0.00219045486922242,0.997809545130778,0
Austria,2021-08-11,0.00197096392348917,0.998029036076511,0
Austria,2021-08-12,0.00177342761888577,0.998226572381114,0
Austria,2021-08-13,0.00159565738139078,0.998404342618609,0
Austria,2021-08-14,0.0014356813891333,0.998564318610867,0
Austria,2021-08-15,0.00129172337627892,0.998708276623721,0
Austria,2021-08-16,0.0011621834578629,0.998837816542137,0
Austria,2021-08-17,0.00104562079289205,0.998954379207108,0
Austria,2021-08-18,0.000940737917572099,0.999059262082428,0
Austria,2021-08-19,0.000846366594316583,0.999153633405683,0
Austria,2021-08-20,0.000761455035170888,0.999238544964829,0
Austria,2021-08-21,0.000685056370441473,0.999314943629559,0
Austria,2021-08-22,0.00061631824463082,0.999383681755369,0
Austria,2021-08-23,0.000554473432275437,0.999445526567725,0
Austria,2021-08-24,0.000498831375965847,0.999501168624034,0
Austria,2021-08-25,0.000448770557761491,0.999551229442238,0
Austria,2021-08-26,0.000403731623402348,0.999596268376598,0
Austria,2021-08-27,0.000363211186226842,0.999636788813773,0
Austria,2021-08-28,0.000326756244579118,0.999673243755421,0
Austria,2021-08-29,0.000293959152739109,0.999706040847261,0
Austria,2021-08-30,0.000264453091137429,0.999735546908863,0
Austria,2021-08-31,0.000237907986790242,0.99976209201321,0
Austria,2021-09-01,0.000214026839629122,0.999785973160371,0
Austria,2021-09-02,0.000192542414673813,0.999807457585326,0
Austria,2021-09-03,0.000173214263889498,0.999826785736111,0
Austria,2021-09-04,0.000155826045088903,0.999844173954911,0
Austria,2021-09-05,0.000140183108429337,0.999859816891571,0
Austria,2021-09-06,0.000126110323941719,0.999873889676058,0
Austria,2021-09-07,0.000113450126136283,0.999886549873864,0
Austria,2021-09-08,0.00010206075408925,0.999897939245911,0
Austria,2021-09-09,9.18146675430442e-05,0.999908185332457,0
Austria,2021-09-10,8.25971214806209e-05,0.999917402878519,0
Austria,2021-09-11,7.43048833665716e-05,0.999925695116633,0
Austria,2021-09-12,6.6845078816602e-05,0.999933154921183,0
Austria,2021-09-13,6.0134152870206e-05,0.99993986584713,0
Austria,2021-09-14,5.40969353155507e-05,0.999945903064684,0
Austria,2021-09-15,4.86657996660034e-05,0.999951334200334,0
Austria,2021-09-16,4.3779906419017e-05,0.999956220093581,0
Austria,2021-09-17,3.93845221692279e-05,0.999960615477831,0
Austria,2021-09-18,3.54304069800637e-05,0.99996456959302,0
Austria,2021-09-19,3.18732631823249e-05,0.999968126736818,0
Austria,2021-09-20,2.8673239447774e-05,0.999971326760552,0
Austria,2021-09-21,2.579448459894e-05,0.999974205515401,0
Austria,2021-09-22,2.32047461757867e-05,0.999976795253824,0
Austria,2021-09-23,2.08750092683951e-05,0.999979124990732,0
Austria,2021-09-24,1.87791715851038e-05,0.999981220828415,0
Austria,2021-09-25,1.68937511202394e-05,0.99998310624888,0
Austria,2021-09-26,1.51976231537176e-05,0.999984802376846,0
Austria,2021-09-27,1.36717836403122e-05,0.99998632821636,0
Austria,2021-09-28,1.22991363439295e-05,0.999987700863656,0
Austria,2021-09-29,1.10643013333522e-05,0.999988935698667,0
Austria,2021-09-30,9.95344269660858e-06,0.999990046557303,0
Austria,2021-10-01,8.95411354784326e-06,0.999991045886452,0
